,importance,gene
1250,0.24286324786324898,LOC109179102
1920,0.24286324786324898,LOC109167859
1534,0.24286324786324892,LOC109160788
320,0.24286324786324892,LOC109180320
1757,0.24284340659340709,LOC109171381
396,0.24282356532356625,LOC109169629
958,0.2427938034188044,LOC109163672
617,0.24277396214896302,LOC109147093
165,0.24273427960928062,LOC109158187
1509,0.24267475579975661,LOC109149765
774,0.24266483516483622,LOC109162362
193,0.24265491452991556,LOC109188952
416,0.24259539072039177,LOC109188416
2104,0.2425854700854712,LOC109150762
79,0.2425854700854712,LOC109191496
510,0.2425854700854712,LOC109176113
2603,0.2425854700854712,LOC109150404
1260,0.2425854700854712,LOC109181492
1506,0.24247634310134414,LOC109153984
655,0.2424465811965823,LOC109172013
1278,0.24239697802197907,LOC109187918
1225,0.24237713675213785,LOC109189522
2321,0.24230769230769345,LOC109187909
971,0.24230769230769345,LOC109148248
2445,0.24230769230769345,LOC109181855
783,0.24230769230769345,LOC109164991
1287,0.24230769230769345,LOC109163111
462,0.24230769230769345,LOC109184540
475,0.24230769230769345,LOC109182207
2085,0.24224816849816955,LOC109147528
1380,0.24223824786324888,LOC109177747
968,0.24210927960928047,LOC109173131
1606,0.24205967643467724,LOC109175567
1853,0.24204975579975668,LOC109186557
1443,0.24202991452991562,LOC109189071
2081,0.24202991452991562,LOC109159312
374,0.24202991452991562,LOC109181397
1710,0.24202991452991562,LOC109161834
1665,0.24202991452991562,LOC109194007
164,0.24202991452991562,LOC109170553
1438,0.24202991452991557,LOC109167909
194,0.2420299145299155,LOC109175088
219,0.2420299145299155,LOC109159268
2716,0.2419902319902329,LOC109165459
2437,0.24196047008547106,LOC109157655
363,0.24190094627594727,LOC109165252
398,0.24184142246642343,LOC109189116
29,0.2417918192918203,LOC109189196
34,0.2417918192918203,LOC109192368
2150,0.2417918192918197,LOC109163109
2500,0.24175213675213786,LOC109160460
248,0.24175213675213786,LOC109177124
1666,0.24175213675213786,LOC109194102
1762,0.24175213675213786,LOC109149704
419,0.24175213675213786,LOC109163651
499,0.24171245421245513,LOC109171537
715,0.24169261294261402,LOC109170329
1744,0.24169261294261385,LOC109148083
1824,0.24161324786324895,LOC109152185
1929,0.2415338827838836,LOC109183481
145,0.2414743589743601,LOC109155110
2693,0.2414743589743601,LOC109161261
1675,0.2414743589743601,LOC109179196
355,0.2414743589743601,LOC109155707
350,0.24143467643467725,LOC109156029
506,0.24142475579975636,LOC109172021
680,0.2412164224664231,LOC109173735
537,0.24119658119658227,LOC109186864
1990,0.24119658119658227,LOC109178140
2174,0.24119658119658227,LOC109169925
1466,0.24119658119658227,LOC109173648
191,0.24119658119658227,LOC109188970
1305,0.24119658119658227,LOC109170248
467,0.24115689865689954,LOC109165421
2124,0.24114697802197899,LOC109146950
2179,0.2410576923076932,LOC109182235
1657,0.24099816849816946,LOC109176782
2454,0.2409584859584868,LOC109146953
2271,0.2409188034188045,LOC109171543
1292,0.2409188034188045,LOC109162837
1764,0.2409188034188045,LOC109192363
1969,0.2409188034188045,LOC109167217
1971,0.2409188034188045,LOC109170012
450,0.2409188034188045,LOC109182366
2610,0.2409188034188045,LOC109170317
562,0.2409188034188045,LOC109188170
613,0.2408592796092806,LOC109148833
2184,0.24079975579975682,LOC109193344
1471,0.24077991452991548,LOC109163159
2046,0.2406509462759472,LOC109154353
1741,0.24064102564102674,LOC109190834
850,0.24064102564102674,LOC109191647
1447,0.24064102564102674,LOC109162080
1360,0.24064102564102674,LOC109166048
1794,0.24064102564102674,LOC109171066
1049,0.24064102564102674,LOC109193967
314,0.24064102564102674,LOC109190694
325,0.24050213675213777,LOC109175783
2260,0.24047237484737544,LOC109148606
569,0.24037316849816942,LOC109182899
646,0.24036324786324892,LOC109166222
2612,0.24036324786324892,LOC109183908
1584,0.24036324786324892,LOC109156223
393,0.24036324786324892,LOC109187597
2274,0.24036324786324892,LOC109184622
347,0.24036324786324892,LOC109191014
998,0.24036324786324886,LOC109182175
1097,0.24036324786324864,LOC109172281
1502,0.2403235653235659,LOC109181538
1595,0.24022435897435995,LOC109168562
447,0.2401549145299155,LOC109188001
157,0.24009539072039177,LOC109193042
2584,0.2400953907203917,LOC109181479
205,0.24008547008547115,LOC109157383
1862,0.24008547008547115,LOC109172548
1843,0.24008547008547115,LOC109157349
2110,0.24008547008547115,LOC109189915
200,0.24008547008547115,LOC109181575
1943,0.24008547008547115,LOC109180325
266,0.2400854700854711,LOC109173686
2176,0.24005570818070904,LOC109191548
920,0.23999618437118447,LOC109183475
1473,0.23995650183150286,LOC109154830
1616,0.2399267399267404,LOC109190162
293,0.23980769230769333,LOC109173865
1388,0.23980769230769333,LOC109192760
714,0.23980769230769333,LOC109193072
2156,0.23980769230769333,LOC109154813
2207,0.23980769230769333,LOC109166290
2339,0.23980769230769333,LOC109155981
1096,0.23980769230769333,LOC109173948
252,0.23980769230769333,LOC109152312
2533,0.23980769230769333,LOC109165708
129,0.23971840659340737,LOC109186309
1233,0.23968864468864554,LOC109190307
572,0.23961920024420114,LOC109170494
1629,0.23957951770451846,LOC109149291
2374,0.23953983516483612,LOC109165173
1119,0.23952991452991562,LOC109152390
82,0.23952991452991557,LOC109167559
2393,0.23952991452991557,LOC109154840
6,0.23952991452991557,LOC109156391
309,0.23952991452991557,LOC109185145
2574,0.23943070818070894,LOC109190760
898,0.2392620573870583,LOC109167690
2292,0.23925213675213786,LOC109192611
2623,0.2392521367521378,LOC109147912
1255,0.2392521367521378,LOC109159216
570,0.23925213675213736,LOC109153057
2347,0.23918269230769335,LOC109179478
556,0.2391826923076933,LOC109191141
1582,0.2391826923076933,LOC109191142
1333,0.23909340659340733,LOC109161542
1649,0.23899420024420115,LOC109154977
2096,0.23898427960928054,LOC109192698
1062,0.2389743589743601,LOC109166299
2473,0.23897435897435998,LOC109184394
128,0.23897435897435998,LOC109172084
2210,0.23897435897435998,LOC109179428
1430,0.23897435897435998,LOC109162666
159,0.23897435897435998,LOC109172520
2678,0.23884539072039168,LOC109186784
2007,0.23877594627594728,LOC109188644
42,0.23876602564102656,LOC109192851
2465,0.2386965811965822,LOC109159733
2549,0.2386965811965822,LOC109171948
2334,0.2386965811965822,LOC109177607
1209,0.2386965811965822,LOC109166345
603,0.2384188034188045,LOC109175564
250,0.23841880341880445,LOC109187378
1198,0.23841880341880445,LOC109150518
289,0.2383989621489629,LOC109187879
1603,0.23834935897435988,LOC109162039
1145,0.23832951770451816,LOC109184649
2575,0.2382699938949946,LOC109157739
1800,0.23821047008547108,LOC109162142
1671,0.23814102564102674,LOC109186426
1997,0.23814102564102663,LOC109174281
271,0.23814102564102663,LOC109151348
2591,0.23788308913308998,LOC109155217
2017,0.23786324786324892,LOC109146512
2403,0.23786324786324892,LOC109186616
523,0.23786324786324886,LOC109152344
2035,0.23786324786324886,LOC109181736
2709,0.2378037240537249,LOC109151409
2350,0.2375854700854711,LOC109156040
710,0.2375854700854711,LOC109184523
729,0.2375854700854711,LOC109158531
2688,0.2375854700854711,LOC109188963
1553,0.2375854700854711,LOC109186672
234,0.2375854700854711,LOC109186928
560,0.2375854700854711,LOC109153979
1012,0.23758547008547087,LOC109170579
464,0.23758547008547076,LOC109177738
2724,0.23731761294261383,LOC109182569
1134,0.23730769230769333,LOC109166192
618,0.23730769230769327,LOC109180484
1410,0.23730769230769327,LOC109161125
895,0.23720848595848648,LOC109165031
1539,0.2370993589743599,LOC109177955
1352,0.23702991452991556,LOC109188286
1923,0.2370299145299155,LOC109162201
1218,0.2370299145299155,LOC109186922
1032,0.23698031135531217,LOC109180824
557,0.236960470085471,LOC109158152
739,0.23692078754578833,LOC109182037
2359,0.2368910256410266,LOC109177548
313,0.2367521367521378,LOC109167285
354,0.2367521367521377,LOC109175577
1308,0.2367521367521377,LOC109189151
1141,0.23668269230769312,LOC109151906
1926,0.23664300976801061,LOC109176871
672,0.23656364468864555,LOC109164985
2380,0.23647435897435998,LOC109162088
1627,0.23647435897435998,LOC109177499
1178,0.23647435897435992,LOC109183531
2127,0.23647435897435992,LOC109149664
2283,0.23636523199023207,LOC109161494
1006,0.23622634310134383,LOC109175967
498,0.23619658119658216,LOC109161879
1133,0.23619658119658216,LOC109162182
1624,0.23619658119658216,LOC109165371
611,0.23615689865689948,LOC109162586
1383,0.23607753357753447,LOC109148140
1170,0.2359882478632488,LOC109186401
1212,0.23593864468864556,LOC109187423
1347,0.235928724053725,LOC109186706
1863,0.23591880341880445,LOC109179484
1787,0.23591880341880445,LOC109177959
278,0.23591880341880433,LOC109152432
2531,0.23591880341880433,LOC109193403
2231,0.23591880341880433,LOC109153122
2004,0.23581959706959787,LOC109153713
744,0.2358096764346772,LOC109146584
1340,0.2358096764346772,LOC109177321
822,0.23578983516483615,LOC109181187
1523,0.23573031135531225,LOC109161336
126,0.23564102564102662,LOC109164958
1041,0.23564102564102657,LOC109161593
417,0.23564102564102657,LOC109187935
2268,0.23558150183150262,LOC109193137
2543,0.23551205738705822,LOC109187545
1300,0.23545253357753404,LOC109150506
1941,0.23536324786324886,LOC109146522
769,0.23536324786324886,LOC109163134
1533,0.2353632478632488,LOC109151387
1512,0.23536324786324858,LOC109181539
2701,0.23516483516483583,LOC109177880
2056,0.23515491452991544,LOC109158823
1363,0.2350854700854711,LOC109182066
939,0.23503586691086786,LOC109163679
889,0.23498626373626447,LOC109192612
1801,0.2349068986568994,LOC109194020
261,0.23489697802197884,LOC109182818
1271,0.23486721611721578,LOC109159044
2117,0.23481761294261355,LOC109189327
685,0.23480769230769327,LOC109148064
172,0.23480769230769322,LOC109182359
1816,0.23480769230769322,LOC109183352
601,0.2346985653235662,LOC109171965
1712,0.2345398351648359,LOC109152885
2102,0.2345299145299155,LOC109158284
1068,0.2345299145299155,LOC109147567
700,0.2345299145299155,LOC109166339
2700,0.23452991452991545,LOC109192441
1406,0.23440094627594704,LOC109185930
2430,0.23425213675213774,LOC109151373
2243,0.23425213675213774,LOC109157101
305,0.23425213675213774,LOC109187625
1222,0.23425213675213774,LOC109176122
721,0.23425213675213774,LOC109171113
2564,0.23425213675213763,LOC109184497
1770,0.23421245421245512,LOC109162822
1413,0.23415293040293123,LOC109155184
2071,0.23406364468864554,LOC109161419
1592,0.23399420024420103,LOC109190537
418,0.23398427960928048,LOC109163158
210,0.23397435897435992,LOC109152815
1323,0.2339049145299154,LOC109161990
1543,0.23385531135531207,LOC109154954
923,0.23373626373626427,LOC109156579
1243,0.23371642246642332,LOC109147571
1183,0.23371642246642327,LOC109157171
1474,0.2337164224664232,LOC109188046
525,0.23369658119658215,LOC109162021
1093,0.23369658119658215,LOC109177922
73,0.23369658119658215,LOC109158907
2484,0.23359737484737525,LOC109168147
2509,0.23341880341880433,LOC109181969
2518,0.23341880341880428,LOC109151337
763,0.23314102564102657,LOC109167597
2045,0.23302197802197822,LOC109162934
1327,0.23295253357753432,LOC109164597
1330,0.2328632478632488,LOC109193935
1094,0.2328632478632488,LOC109192776
1966,0.2328632478632487,LOC109154547
17,0.2328632478632487,LOC109182099
2554,0.23275412087912145,LOC109150853
1858,0.23258547008547098,LOC109191343
2094,0.23255570818070886,LOC109165360
2327,0.23238705738705745,LOC109188189
1037,0.23230769230769316,LOC109177757
1436,0.23218864468864525,LOC109150692
68,0.23202991452991545,LOC109184514
1965,0.23202991452991545,LOC109150182
686,0.23202991452991545,LOC109185683
2278,0.23175213675213763,LOC109147994
1130,0.23175213675213757,LOC109149595
1467,0.2317223748473755,LOC109176538
1056,0.23147435897435992,LOC109149505
1700,0.23135531135531207,LOC109189751
1121,0.23119658119658215,LOC109191769
1611,0.2311965811965821,LOC109169326
2568,0.2311965811965821,LOC109159031
327,0.2311965811965821,LOC109154239
392,0.2310080891330899,LOC109173614
1559,0.23099816849816907,LOC109154510
779,0.23094856532356606,LOC109188761
883,0.23091880341880427,LOC109163495
2514,0.23091880341880427,LOC109186882
519,0.23091880341880427,LOC109173937
2262,0.23091880341880427,LOC109154863
803,0.23088904151404205,LOC109165820
2123,0.2306410256410265,LOC109171123
1486,0.2306410256410265,LOC109153055
223,0.2306410256410265,LOC109165374
913,0.23038308913308986,LOC109176062
2487,0.2303632478632487,LOC109177600
2218,0.23009539072039148,LOC109184598
1095,0.23008547008547087,LOC109190985
1531,0.22980769230769316,LOC109152439
425,0.22960927960928035,LOC109165454
751,0.2295398351648359,LOC109177395
2582,0.22952991452991534,LOC109182663
125,0.22952991452991534,LOC109187854
177,0.22952991452991534,LOC109189762
1640,0.22952991452991534,LOC109167918
1263,0.22929181929181996,LOC109159590
540,0.22925213675213757,LOC109194008
2142,0.22925213675213757,LOC109188124
1226,0.2291529304029309,LOC109193013
1392,0.22913308913308972,LOC109183534
1266,0.22900412087912153,LOC109148745
1284,0.2289743589743598,LOC109177598
2060,0.2288850732600739,LOC109160031
1528,0.22883547008546995,LOC109172658
1689,0.22881562881562895,LOC109147069
864,0.22880570818070883,LOC109180589
1709,0.22869658119658198,LOC109162196
960,0.22869658119658198,LOC109176497
2555,0.22869658119658198,LOC109178257
2208,0.22869658119658198,LOC109187499
1527,0.22860729548229575,LOC109156417
458,0.22841880341880422,LOC109158910
2697,0.22836920024420093,LOC109166370
2173,0.2283096764346772,LOC109186813
2355,0.22814102564102645,LOC109191574
2571,0.22814102564102645,LOC109186661
1188,0.22791285103785164,LOC109188083
2311,0.22786324786324863,LOC109177673
1484,0.22786324786324863,LOC109187507
790,0.2278235653235659,LOC109183135
1892,0.22776404151404211,LOC109170051
1150,0.22730769230769315,LOC109184511
1003,0.2271192002442009,LOC109176472
1200,0.2271092796092803,LOC109184851
2411,0.22678189865689935,LOC109168330
2054,0.2267521367521375,LOC109171152
2297,0.2264743589743598,LOC109161069
2490,0.2264743589743597,LOC109182136
2516,0.22619658119658198,LOC109183947
2103,0.22619658119658198,LOC109148036
1051,0.22617673992674053,LOC109176003
1027,0.22592872405372472,LOC109185791
2540,0.22591880341880421,LOC109155962
2236,0.22574023199023263,LOC109171887
1455,0.22564102564102634,LOC109160112
0,0.22564102564102634,LOC109165640
1684,0.22564102564102634,LOC109185350
2221,0.22564102564102634,LOC109191772
59,0.22536324786324863,LOC109165703
918,0.22536324786324863,LOC109162423
1992,0.22522435897435966,LOC109177843
2031,0.22521443833943894,LOC109162034
1164,0.2250854700854708,LOC109163150
1652,0.2250854700854708,LOC109165646
2240,0.2250854700854708,LOC109192632
2389,0.224986263736264,LOC109191411
1562,0.2248076923076931,LOC109175864
1478,0.2248076923076931,LOC109190594
876,0.22456959706959756,LOC109153706
2079,0.2243414224664232,LOC109176494
740,0.22415293040293094,LOC109155425
538,0.2239743589743597,LOC109179401
1636,0.22314102564102628,LOC109175588
311,0.22314102564102628,LOC109165535
1756,0.22300213675213715,LOC109167490
966,0.2228930097680104,LOC109152463
1137,0.22286324786324851,LOC109188936
361,0.22286324786324851,LOC109180562
2076,0.22286324786324851,LOC109160305
2719,0.2225854700854708,LOC109175815
1369,0.22255570818070874,LOC109175311
2649,0.22237713675213727,LOC109189771
2042,0.22230769230769298,LOC109155960
1190,0.22230769230769293,LOC109158680
2100,0.22230769230769293,LOC109158486
1726,0.2222084859584863,LOC109184679
2528,0.22214896214896274,LOC109170402
2563,0.22108745421245457,LOC109184198
2293,0.22088904151404182,LOC109151341
2338,0.22064102564102628,LOC109148250
664,0.2203632478632485,LOC109165641
2657,0.22028388278388322,LOC109148838
2121,0.21980769230769293,LOC109149811
173,0.21962912087912095,LOC109192868
911,0.2193711843711848,LOC109173856
2680,0.21925213675213734,LOC109182309
915,0.21924221611721617,LOC109161043
1551,0.2186965811965818,LOC109146634
1239,0.21854777167277206,LOC109147715
1136,0.218418803418804,LOC109181847
2474,0.21836920024420076,LOC109173763
2189,0.21814102564102622,LOC109180175
1878,0.21814102564102616,LOC109189058
2600,0.21804181929181887,LOC109159058
1108,0.21732753357753415,LOC109169023
842,0.21730769230769287,LOC109182097
698,0.21720848595848646,LOC109181179
1822,0.21702991452991505,LOC109164596
2436,0.21702991452991505,LOC109172317
2495,0.21675213675213728,LOC109187540
1249,0.21672237484737478,LOC109149381
1954,0.2161965811965817,LOC109182241
2545,0.21619658119658164,LOC109161029
2496,0.21591880341880393,LOC109193840
1789,0.21534340659340695,LOC109190522
2595,0.21508547008547063,LOC109159130
2712,0.21480769230769287,LOC109188598
2587,0.2148076923076928,LOC109159097
376,0.2148076923076928,LOC109150641
1111,0.2148076923076928,LOC109181894
1635,0.214529914529915,LOC109154966
637,0.21425213675213722,LOC109194107
946,0.2136965811965817,LOC109177221
2685,0.21336920024420064,LOC109156462
1557,0.213170787545788,LOC109176512
2369,0.21314102564102605,LOC109155952
1844,0.21286324786324834,LOC109166298
154,0.21232753357753387,LOC109182333
2730,0.2123076923076928,LOC109182529
1063,0.2121192002442006,LOC109182753
1180,0.21147435897435946,LOC109147152
2464,0.2109188034188038,LOC109149340
1642,0.21064102564102605,LOC109187702
1118,0.21064102564102571,LOC109192397
2165,0.21023427960927976,LOC109174668
1605,0.21008547008547052,LOC109163213
102,0.2100854700854704,LOC109172057
2384,0.20925213675213716,LOC109156858
1241,0.20925213675213705,LOC109170891
1213,0.20897435897435934,LOC109150574
2386,0.2084188034188038,LOC109191825
2366,0.2081410256410257,LOC109151285
1319,0.20730769230769264,LOC109179208
2203,0.20730769230769264,LOC109180300
489,0.20730769230769264,LOC109162928
2254,0.20730769230769264,LOC109187259
1001,0.20702991452991487,LOC109185833
1205,0.20647435897435928,LOC109165509
2542,0.20647435897435928,LOC109178312
2737,0.20619658119658152,LOC109181981
801,0.2059188034188037,LOC109150626
2192,0.20536324786324817,LOC109188169
840,0.2050854700854703,LOC109176232
2024,0.20480769230769258,LOC109165424
1067,0.20449023199023225,LOC109148740
1464,0.2036965811965814,LOC109152400
766,0.2036965811965814,LOC109193855
1320,0.20341880341880364,LOC109185152
2016,0.20314102564102587,LOC109156868
2414,0.2029822954822954,LOC109182513
1834,0.20230769230769252,LOC109168149
2586,0.20230769230769252,LOC109191303
866,0.20175213675213693,LOC109189184
1995,0.20119658119658135,LOC109178994
2740,0.20064102564102587,LOC109153817
1814,0.20064102564102582,LOC109184803
2589,0.20064102564102582,LOC109183845
1518,0.20036324786324805,LOC109152250
2341,0.20008547008547029,LOC109182769
1855,0.19980769230769224,LOC109184687
2627,0.19952991452991464,LOC109154068
121,0.19897435897435917,LOC109162850
743,0.19869658119658135,LOC109186614
2348,0.1961965811965813,LOC109185385
2416,0.1959188034188034,LOC109176880
585,0.19480769230769235,LOC109183685
242,0.19314102564102564,LOC109180052
2648,0.1923076923076923,LOC109178256
